"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,,,,L12,Krishnendra Shekhawat,5106,M W F  7,,11/12 FN
"",,Common Hour,,,,CH1,Rajesh Kumar,1233,T  1,,
"",,,,,,,Sonali Kaushik(RS),,,,
"",,,,,,CH2,Niladri Sarkar,1234,T  1,,
"",,,,,,CH3,Sourav Kumar Sasmal,5101,T  1,,
"",,,,,,CH4,Chandra Shekhar,5102,T  1,,
"",,,,,,,Mahendra Devanda(RS),,,,
"",,,,,,CH5,Balram Dubey,5105,T  1,,
"",,,,,,,Ashvini Gupta(RS),,,,
"",,,,,,CH6,Bhupendra Kumar Sharma,5106,T  1,,
"",,,,,,CH7,Santhosh Kumar Pamula,6159,T  1,,
"",,,,,,CH8,Jitender Kumar,6163,T  1,,
"",,,,,,,Parveen(RS),,,,
"",,,,,,CH9,Devendra Kumar,6164,T  1,,
"",,,,,,,Anirudh Singh Rana,,,,
"",,,,,,CH10,Biswanath Layek,6101,T  1,,
"",,,,,,CH11,Sumanta Pasari,6102,T  1,,
"",,,,,,CH12,Krishnendra Shekhawat,6152,T  1,,
1122,MATH F212,OPTIMIZATION,-,-,3,L1,Shivi Agarwal,6164,M W F  9,,21/12 AN
"",,,,,,L2,CHANDRA SHEKHAR,6102,T Th  5  F  10,,21/12 AN
"",,,,,,L3,Rakhee,6159,T Th  5  F  10,,21/12 AN
"",,,,,,L4M,Shivi Agarwal,,M W F  9,,21/12 AN
"",,Tutorial,,,,T1,Shivi Agarwal,6164,M  1,,
"",,,,,,T2,Chandra Shekhar,1227,M  1,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,T3,Rakhee,6159,T  2,,
1123,MATH F213,DISCRETE MATHEMATICS,-,-,3,L1,PRADIPKUMAR HARIBHAU KESKAR,6164,M W F  3,,22/12 FN
"",,,,,,L2,Divyum Sharma,1223,M W F  3,,22/12 FN
"",,Tutorial,,,,T1,Pradipkumar Haribhau Keskar,6164,W  1,,
"",,,,,,T2,Divyum Sharma,1226,W  1,,
1124,MATH F214,ELEMENTARY REAL ANALYSIS,-,-,3,L1,GAURAV DWIVEDI,6164,M  10  T Th  3,,28/12 FN
"",,Tutorial,,,,T1,Gaurav Dwivedi,6164,T  7,,
1125,MATH F215,ALGEBRA I,-,-,3,L1,JITENDER KUMAR,6164,T Th  4  W  10,,17/12 FN
"",,Tutorial,,,,T1,Jitender Kumar,6164,F  1,,
1662,MATH F266,STUDY PROJECT,-,-,3,L1,DEVENDRA KUMAR,,,,
1469,MATH F311,INTRODUCTION TO TOPOLOGY,-,-,3,L1,TRILOK MATHUR,6155,M W F  4,,27/12 FN
"",,Tutorial,,,,T1,Trilok Mathur,6155,T  2,,
1470,MATH F312,ORDINARY DIFF EQUATIONS,-,-,3,L1,BALRAM DUBEY,6155,M W F  8,,24/12 FN
"",,Tutorial,,,,T1,Balram Dubey,6155,T  9,,
1471,MATH F313,NUMERICAL ANALYSIS,-,-,3,L1,RAJESH KUMAR,6155,T Th  5  F  10,,18/12 FN
"",,Tutorial,,,,T1,Rajesh Kumar,6155,Th  2,,
1472,MATH F341,INTRO TO FUNCTIONAL ANAL,-,-,3,L1,ASHISH TIWARI,,M W F  7,,23/12 FN
1473,MATH F342,DIFFERENTIAL GEOMETRY,-,-,3,L1,PRADIPKUMAR HARIBHAU KESKAR,6104,M W F  2,,20/12 FN
1679,MATH F366,LABORATORY PROJECT,-,-,3,L1,DEVENDRA KUMAR,,,,
1747,MATH F367,LABORATORY PROJECT,-,-,3,L1,DEVENDRA KUMAR,,,,
1696,MATH F376,DESIGN PROJECT,-,-,3,L1,DEVENDRA KUMAR,,,,
1763,MATH F377,DESIGN PROJECT,-,-,3,L1,DEVENDRA KUMAR,,,,
1480,MATH F421,COMBINATORIAL MATHS,-,-,3,L1,KRISHNENDRA SHEKHAWAT,5106,M W F  2,,20/12 FN
2273,MATH F432,APPLIED STATISTICAL METHODS,-,-,3,L1,SUMANTA PASARI,1227,M  10  T Th  3,,28/12 FN
"",,,,,,L2M,Sumanta Pasari,,M  10  T Th  3,,28/12 FN
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
1330,MATH F441,DISCRETE MATHS STRUC,-,-,3,L1,DIVYUM SHARMA,1202,M W F  9,,13/12 FN
1881,MATH F444,NUMERICAL SOL OF ODE,-,-,3,L1,ANIRUDH SINGH RANA,6104,T Th  4  W  10,,17/12 FN
1476,MATH F471,NONLINEAR OPTIMIZATION,-,-,3,L1,RAKHEE,1201,M W F  7,,23/12 FN
"",,,,,,L2M,Rakhee,,M W F  7,,23/12 FN
1721,MATH F491,SPECIAL PROJECT,-,-,3,L1,DEVENDRA KUMAR,,,,
939,MBA G523,PROJECT MANAGEMENT,-,-,4,L1,RAJESH MATAI,6152,M W F  7,,23/12 AN
2233,MBA G533,ADVERT AND SALES PROMO,-,-,3,L1,PRAVEEN GOYAL,6155,M W F  7,,23/12 FN
2235,MBA G537,SECURE ANAL AND PORTFOL,-,-,3,L1,ARYA KUMAR,5101,T Th  4  W  10,,17/12 FN
2258,MBA G538,MARKETING MODELS,-,-,3,L1,ANIL KUMAR BHAT,6163,T Th  5  F  10,,18/12 AN
2429,MBA G541,OPERATIONS STRATEGY,-,-,3,L1,RAJESH MATAI,,T Th  4  W  10,,17/12 AN
2236,MBA G542,CONSUMER BEHAVIOUR,-,-,3,L1,ACHINT NIGAM,6156,M W F  2,,20/12 AN
1907,MBA G553,ORG. CHANGE AND DEVLP,-,-,3,L1,MOAMMAD FARAZ NAIM,6104,M  4  T Th  8,,14/12 AN
1909,MBA G555,INTERNATIONAL HUMAN RES. MGMT,-,-,3,L1,JAYASHREE MAHESH,,T Th  5  Th  9,,18/12 AN
1910,MBA G556,PERFORMANCE MANAGEMENT,-,-,3,L1,JAYASHREE MAHESH,6107,M W F  9,,13/12 AN
2363,MBA G566,STRATEGIC MANAGEMENT,-,-,3,L1,NEETU YADAV,6160,M W F  8,,24/12 AN
2364,MBA G567,TECHNOLOGY INNOVATION & ENTREP,-,-,3,L1,JYOTI,1223,M  10  T Th  3,,28/12 AN
2365,MBA G568,INTERNATIONAL BUSINESS STRATEG,-,-,3,L1,LEELA RANI,1226,M W F  5,,15/12 AN
"",,,,,,,Shaili Singh,,,,
2328,MBA G576,DIGITAL MARKETING,-,-,3,L1,NIRANKUSH DUTTA,6152,M W F  9,,13/12 AN
2329,MBA G577,SUPPLY CHAIN ANALYTICS,-,-,4,L1,SATYENDRA KR SHARMA,6152,T Th  4  W  10,,17/12 AN
2245,MBA G582,CREAT & LEAD ENTRE ORIGN,-,-,3,L1,JYOTI,2204,M W F  2,,20/12 FN
2249,MBA G589,ENTERPRISE RESOURCE PLAN,-,-,3,L1,DEEPAK KUMAR SAXENA,6108,T Th  2  F  4,,21/12 AN
2250,MBA G593,BUSS ANAL & VALUATION,-,-,3,L1,SAURABH CHADHA,1227,M W F  3,,22/12 AN
"",,,,,,,To Be Announced By Econ. & Fin Dept,,,,
"",,,,,,,Ritika Bhatia (nee Ritika Khanna)(RS),,,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
2379,ME F112,WORKSHOP PRACTICE,-,-,2,L1B,GIRISH KANT GARG,6107,M  8,,24/12 FN
"",,,,,,L2N,Girish Kant Garg,,W  10,,29/01 AN
"",,Practical,,,,P1B,Girish Kant Garg,,T  7 8,,
"",,,,,,P2N,To Be Announced By Mechanical Dept,,T  3 4,,
"",,,,,,P3N,Vishwjeet Choudhary(RS),,T  3 4,,
"",,,,,,P4N,Ashish Kumar Srivastava(RS),,T  3 4,,
"",,,,,,P5N,Shailendra Pawanr(RS),,T  3 4,,
"",,,,,,P6N,Ayush Owhal(RS),,T  3 4,,
"",,,,,,P7N,Naveen P T(RS),,T  3 4,,
"",,,,,,P8N,To Be Announced By Mechanical Dept,,T  3 4,,
1083,ME F211,MECHANICS OF SOLIDS,-,-,3,L1,SHARAD SHRIVASTAVA,5106,T Th  4  W  10,,17/12 FN
"",,Tutorial,,,,T1,Amit Rajnarayan Singh,5106,F  1,,
"",,,,,,T2,Girish Kant Garg,1203,F  1,,
"",,,,,,T3,Jitendra Singh Rathore,1201,F  1,,
"",,,,,,T4,Sharad Shrivastava,1223,F  1,,
"",,,,,,T5,Arun Kumar Jalan,1232,F  1,,
1082,ME F212,FLUID MECHANICS,-,-,3,L1,SHYAM SUNDER YADAV,5106,M  10  T Th  3,,28/12 FN
"",,Tutorial,,,,T1,Shyam Sunder Yadav,5106,W  1,,
"",,,,,,T2,Saket Verma,6154,W  1,,
"",,,,,,T3,Md. Qaisar Raza,6159,W  1,,
"",,,,,,T4,Leo Daniel A(RS),1227,W  1,,
"",,,,,,T5,Ashish Khare(RS),1201,W  1,,
1084,ME F214,APPLIED THERMODYNAMICS,-,-,3,L1B,A R HARIKRISHNAN,,M W F  3,,22/12 FN
"",,,,,,P1B,Rahul Ukey(RS),,T  10 11,,
"",,,,,,T4,Suvanjan Bhattacharyya,1223,Th  1,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
1085,ME F215,MECHANICAL ENGG LAB,-,-,2,P1,A R HARIKRISHNAN,,T  10 11,,
2394,ME F216,MATERIALS SCIENCE AND ENGG,-,-,3,L1,FAIZAN MOHAMMAD RASHID,5106,M W F  9,,13/12 FN
"",,Tutorial,,,,T1,Mohammed Jamsheed(RS),5106,M  1,,
"",,,,,,T2,Faizan Mohammad Rashid,1226,M  1,,
"",,,,,,T3,Sachin Ulhasrao Belgamwar,1201,M  1,,
"",,,,,,T4,Murali Palla,1223,M  1,,
"",,,,,,T5,Vishwjeet Choudhary(RS),1219,M  1,,
"",,Practical,,,,P1,Mohammed Jamsheed(RS),,Th  7 8,,
"",,,,,,P2,Vishwjeet Choudhary(RS),,Th  7 8,,
"",,,,,,P3,Devendra Kumar Vishwakarma(RS),,Th  7 8,,
"",,,,,,P4,Vimal Chauhan(RS),,Th  7 8,,
2396,ME F217,APPLIED THERMODYNAMICS,-,-,4,L1,A R HARIKRISHNAN,5106,M W F  3,,22/12 FN
"",,Tutorial,,,,T1,A R Harikrishnan,5106,Th  1,,
"",,,,,,T2,Aakash Chand Rai,1227,Th  1,,
"",,,,,,T3,Md. Qaisar Raza,1201,Th  1,,
"",,,,,,T4,Suvanjan Bhattacharyya,1223,Th  1,,
"",,Practical,,,,P1,Rahul Ukey(RS),,T  10 11,,
"",,,,,,P2,Santosh Kumar Saini(RS),,T  10 11,,
"",,,,,,P3,Mukesh Budaniya(RS),,T  10 11,,
"",,,,,,P4,Deepali Agrawal(RS),,T  10 11,,
1266,ME F244,KIN & DYN OF  MACHINES,-,-,3,L1,"VENKATESH KADBUR PRABHAKARRAO",1220,T Th  4  W  10,,17/12 AN
1663,ME F266,STUDY PROJECT,-,-,3,L1,MANI SANKAR DASGUPTA,,,,
1267,ME F311,HEAT TRANSFER,-,-,4,L1,MANI SANKAR DASGUPTA,,,,22/12 FN
1268,ME F312,ADV MECHANICS OF SOLIDS,-,-,3,L1,MANI SANKAR DASGUPTA,1219,M  10  T Th  3,,28/12 FN
2401,ME F314,DESIGN OF MACHINE ELEMENTS,-,-,3,L1,MANI SANKAR DASGUPTA,1227,M W F  4,,27/12 FN
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,Tutorial,,,,T1,Jitendra Singh Rathore,1205,Th  2,,
"",,,,,,T2,Amit Rajnarayan Singh,1204,Th  2,,
"",,,,,,T3,Gaurav Watts,1232,Th  2,,
"",,,,,,T4,Amol Marathe,1220,Th  2,,
"",,,,,,T5,Mani Sankar Dasgupta,1219,Th  2,,
2403,ME F315,ADV MANUFACTURING PROCESSES,-,-,3,L1,RADHA RAMAN MISHRA,5106,M W  8,,24/12 FN
"",,Tutorial,,,,T1,Radha Raman Mishra,5106,F  8,,
"",,Practical,,,,P1,Santosh Kumar Saraswat(RS),,T  7 8,,
"",,,,,,P2,Rajesh Prasad Mishra,,T  7 8,,
"",,,,,,P3,Amresh Kumar(RS),,Th  7 8,,
"",,,,,,P4,Sowrabh Kugunavar(RS),,Th  7 8,,
2404,ME F316,MANUFACTURING MANAGEMENT,-,-,2,L1,SRIKANTA ROUTROY,1227,T Th  5,,18/12 FN
"",,,,,,,Divyansh Patel,,,,
"",,Tutorial,,,,T1,Abdullah Sultan F(RS),6104,T  2,,
"",,,,,,T2,Shailender Singh(RS),6103,T  2,,
"",,,,,,T3,Srikanta Routroy,1205,T  2,,
"",,,,,,T4,Divyansh Patel,1204,T  2,,
2405,ME F317,ENGINES  MOTORS  AND MOBILITY,-,-,2,L1,SAKET VERMA,5106,W F  5,,15/12 FN
"",,Tutorial,,,,T1,Saket Verma,1202,T  9,,
"",,,,,,T2,Anish Kumar(RS),1232,T  9,,
"",,,,,,T3,T Lachana Dora(RS),1226,T  9,,
"",,,,,,T4,Diplesh Gautam(RS),1231,T  9,,
1680,ME F366,LABORATORY PROJECT,-,-,3,L1,MANI SANKAR DASGUPTA,,,,
1748,ME F367,LABORATORY PROJECT,-,-,3,L1,MANI SANKAR DASGUPTA,,,,
1697,ME F376,DESIGN PROJECT,-,-,3,L1,MANI SANKAR DASGUPTA,,,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
1764,ME F377,DESIGN PROJECT,-,-,3,L1,MANI SANKAR DASGUPTA,,,,
1275,ME F413,NONLINEAR VIBRATIONS,-,-,3,L1,AMOL MARATHE,1203,M W F  3,,22/12 FN
2291,ME F414,FUEL CELL SCIENCE AND TECHNOLO,-,-,3,L1,TRIBENI ROY,1203,M W F  7,,23/12 FN
1277,ME F415,GAS DYNAMICS,-,-,3,L1,ANEESH A M,1226,M W F  7,,23/12 FN
1278,ME F416,REV ENG & RAPID PROTOTYP,-,-,3,L1,RADHA RAMAN MISHRA,1226,T Th  4  W  10,,17/12 FN
1281,ME F420,POWER PLANT ENGINEERING,-,-,3,L1,P SRINIVASAN,1223,M W F  7,,23/12 FN
"",,Tutorial,,,,T1,P Srinivasan,1202,W  1,,
1284,ME F443,QUALI CONTRO ASSUR & REL,-,-,3,L1N,TRIBENI ROY,,M  10  T Th  3,,28/12 AN
1868,ME F484,AUTOMOTIVE TECHNOLOGY,-,-,3,L1,MD. QAISAR RAZA,6101,M W F  11,,11/12 AN
"",,,,,,,Rajesh Prasad Mishra,,,,
1290,ME F491,SPECIAL PROJECTS,-,-,3,L1,MANI SANKAR DASGUPTA,,,,
741,ME G511,MECHANISMS & ROBOTICS,-,-,5,L1N,BIJAY KUMAR ROUT,,T Th  4  W  10,,20/12 AN
"",,,,,,L2,Bijay Kumar Rout,,M W F  3,,22/12 AN
322,ME G512,FINITE ELEMENT METHOD,-,-,5,L1N,GAURAV WATTS,,M W F  5,,24/12 AN
"",,,,,,L2,Gaurav Watts,1205,T Th  4  W  10,,17/12 AN
262,ME G532,MACHINE TOOL ENGINEERING,-,-,5,L1,PRATEEK KALA,1232,T Th  5  F  10,,18/12 AN
"",,,,,,,Abhijeet Keshaorao Digalwar,,,,
2098,ME G533,COND & RAD HEAT TRANSFER,-,-,5,L1,C RANGANAYAKULU,1204,M W F  9,,13/12 AN
2079,ME G535,ADV ENGG MATHEMATICS,-,-,5,L1N,MURALI PALLA,,M W F  7,,23/12 AN
"",,,,,,,Amol Marathe,,,,
2086,ME G538,TOYOTA PRODUCTION SYSTEM,-,-,5,L1N,RAJESH PRASAD MISHRA,,M W F  9,,23/12 AN
2087,ME G539,COMP INTEGRATED MANUFACT,-,-,5,L1,TUFAN CHANDRA BERA,1204,M W F  2,,20/12 AN
740,ME G641,THEORY OF ELAST & PLAST,-,-,5,L1,JITENDRA SINGH RATHORE,6156,M W F  8,,24/12 AN
742,MEL G611,I C FABRICATION TECH,-,-,5,L1N,SATYENDRA KUMAR MOURYA,,M  10  T Th  3,,28/12 AN
743,MEL G621,VLSI DESIGN,-,-,5,L1N,NITIN CHATURVEDI,6159,M W F  3,,24/12 AN
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,Practical,,,,P1N,Buddhi Prakash Sharma(RS),,T  10 11,,
"",,,,,,P2N,Kanika(RS),,T  10 11,,
2063,MEL G622,INTRO TO ARTIF NEURAL NET,-,-,4,L1,ANANTHA KRISHNA CHINTANPALLI,6101,M W Th  8,,24/12 AN
"",,Practical,,,,P1,Gorla Praveen(RS),,F  8 9,,
500,MEL G623,ADVANCED VLSI DESIGN,-,-,5,L1,ANU GUPTA,6164,T Th  5  F  10,,18/12 AN
2064,MEL G624,ADV VLSI ARCHITECTURES,-,-,5,L1,CHANDRASEKHAR,6152,M  10  T Th  3,,28/12 AN
"",,,,,,,Arushi(RS),,,,
932,MEL G625,ADV ANALOG & MIX SIG DES,-,-,5,L1,ANU GUPTA,6107,M W F  4,,27/12 AN
"",,,,,,,Chandrasekhar,,,,
606,MEL G626,VLSI TEST & TESTABILITY,-,-,5,L1,ABHIJIT RAMESHWAR ASATI,6101,M W F  2,,20/12 AN
744,MEL G631,PHY & MO OF MICROEL DEV,-,-,5,L1N,RAHUL KUMAR,,T Th  4  W  10,,22/12 AN
1107,MF F211,MECHANICS OF SOLIDS,-,-,3,L1,SHARAD SHRIVASTAVA,1223,T Th  4  W  10,,17/12 FN
"",,Tutorial,,,,T1,Amit Rajnarayan Singh,5106,F  1,,
"",,,,,,T2,Girish Kant Garg,1203,F  1,,
"",,,,,,T3,Jitendra Singh Rathore,1201,F  1,,
"",,,,,,T4,Sharad Shrivastava,1223,F  1,,
"",,,,,,T5,Arun Kumar Jalan,1232,F  1,,
2395,MF F216,MATERIALS SCIENCE AND ENGG.,-,-,3,L1,FAIZAN MOHAMMAD RASHID,5106,M W F  9,,13/12 FN
"",,Tutorial,,,,T1,Mohammed Jamsheed(RS),5106,M  1,,
"",,,,,,T2,Faizan Mohammad Rashid,1226,M  1,,
"",,,,,,T3,Sachin Ulhasrao Belgamwar,1201,M  1,,
"",,,,,,T4,Murali Palla,1223,M  1,,
"",,,,,,T5,Vishwjeet Choudhary(RS),1219,M  1,,
"",,Practical,,,,P1,Mohammed Jamsheed(RS),,Th  7 8,,
"",,,,,,P2,Vishwjeet Choudhary(RS),,Th  7 8,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,P3,Devendra Kumar Vishwakarma(RS),,Th  7 8,,
"",,,,,,P4,Vimal Chauhan(RS),,Th  7 8,,
2410,MF F217,MACHINE DRAWING,-,-,2,P1,AMIT RAJNARAYAN SINGH,,M W  2 3,,
2411,MF F218,TRANSPORT PHENOMENA IN MANU.,-,-,4,L1,ANEESH A M,6155,M  10  T Th  3,,28/12 FN
"",,Practical,,,,P1,Ramesh Kumar(RS),,F  2 3,,
"",,,,,,P2,Pratibha Sinha(RS),,F  2 3,,
"",,,,,,P3,Vishwjeet Choudhary(RS),,F  2 3,,
"",,,,,,P4,Deshmankar Atharv Pramod(RS),,F  2 3,,
1664,MF F266,STUDY PROJECT,-,-,3,L1,MANI SANKAR DASGUPTA,,,,
2431,MF F314,DESIGN OF MACHINE ELEMENTS,-,-,3,L1,MANI SANKAR DASGUPTA,1227,M W F  4,,27/12 FN
"",,Tutorial,,,,T1,Jitendra Singh Rathore,1205,Th  2,,
"",,,,,,T2,Amit Rajnarayan Singh,1204,Th  2,,
"",,,,,,T3,Gaurav Watts,1232,Th  2,,
"",,,,,,T4,Amol Marathe,1220,Th  2,,
"",,,,,,T5,Mani Sankar Dasgupta,1219,Th  2,,
2415,MF F315,AUTOMATION AND CONTROL,-,-,4,L1,PRATEEK KALA,1203,M W F  8,,24/12 FN
"",,Tutorial,,,,T1,Prateek Kala,1202,T  2,,
"",,Practical,,,,P1,Suveg V Iyer(RS),,T  10 11,,
"",,,,,,P2,Pradnya Anand Chabbi(RS),,T  10 11,,
2416,MF F316,MACHINING AND MACHINE TOOLS,-,-,4,L1,DIVYANSH PATEL,1203,M W F  5,,15/12 FN
"",,Practical,,,,P1,Shital Patil(RS),,T  7 8,,
"",,,,,,P2,Divyansh Patel,,T  7 8,,
1681,MF F366,LABORATORY PROJECT,-,-,3,L1,MANI SANKAR DASGUPTA,,,,
1749,MF F367,LABORATORY PROJECT,-,-,3,L1,MANI SANKAR DASGUPTA,,,,
1698,MF F376,DESIGN PROJECT,-,-,3,L1,MANI SANKAR DASGUPTA,,,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
1765,MF F377,DESIGN PROJECT,-,-,3,L1,MANI SANKAR DASGUPTA,,,,
