"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
1418,MF F421,SUPPLY CHAIN MANAGEMENT,-,-,4,L1,SRIKANTA ROUTROY,1201,M W F  3,,22/12 AN
1884,MF F485,SUSTAINABLE MANUFACTURING,-,-,3,L1,KULDIP SINGH SANGWAN,1201,M W F  2,,20/12 FN
1422,MF F491,SPECIAL PROJECTS,-,-,3,L1,MANI SANKAR DASGUPTA,,,,
2453,MPBA G501,MANAGERIAL ECONOMICS,-,-,3,L1,LEELA RANI,6105,T Th  4  W  10,,17/12 AN
2454,MPBA G502,FINANCIAL STAT ANALY & REPORT,-,-,3,L1,SAURABH CHADHA,6105,T Th  5  F  10,,18/12 AN
2455,MPBA G503,MARKETING MANAGEMENT,-,-,3,L1,ANIL KUMAR BHAT,6105,M W F  3,,22/12 AN
"",,,,,,,Praveen Goyal,,,,
2456,MPBA G504,MANAGING PEOPLE & ORGANIZATION,-,-,3,L1,MOAMMAD FARAZ NAIM,6105,M W F  5,,15/12 AN
"",,,,,,,Jayashree Mahesh,,,,
2457,MPBA G505,STATISTICS & BASIC ECONOMETRIC,-,-,3,L1,UDAYAN CHANDA,6105,M W  2,,20/12 AN
"",,Practical,,,,P1,Udayan Chanda,,T  8 9,,
"",,,,,,P2,Udayan Chanda,,Th  8 9,,
2458,MPBA G506,"DATA MANAGEMENT &WAREHOUSING",-,-,3,L1,DEEPAK KUMAR SAXENA,6105,M W  4,,27/12 AN
"",,Practical,,,,P1,Deepak Kumar Saxena,,T  8 9,,
"",,,,,,P2,Deepak Kumar Saxena,,Th  8 9,,
2459,MPBA G507,PROGRAMMING FOR ANALYTICS,-,-,3,L1,TIRUMALSETY REVENDRANATH,6105,F  4,,23/12 AN
"",,Practical,,,,P1,Tirumalsety Revendranath,,T Th  2 3,,
"",,,,,,P2,Tirumalsety Revendranath,,M W  8 9,,
649,MSE G521,WORLD-CLASS MANUFACTUR,-,-,5,L1,ABHIJEET KESHAORAO DIGALWAR,6155,M W F  5,,15/12 AN
1932,MST F332,MATERIALS PROCESSING,-,-,3,L1,BANASRI ROY,6107,M W F  3,,22/12 FN
"",,,,,,,Etika Krishna Chaitanya,,,,
667,MUSIC N113T,INDIA CLASS MUSIC(INS) I,-,-,3,L1,ANIL RAI,,M W F  11,,10/12 FN
673,MUSIC N114T,INDIA CLASS MUSIC(INS)II,-,-,3,L1,ANIL RAI,,T Th S  11,,10/12 AN
1086,PHA F211,PHARMACEUTICAL ANALYSIS,-,-,3,L1,SANDEEP SUNDRIYAL,6159,T Th  4,,17/12 FN
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,Tutorial,,,,T1,Sandeep Sundriyal,6159,W  10,,
"",,Practical,,,,P1,Sharyu Kesharwani(RS),,T  7 8,,
"",,,,,,,Samrat Mazumdar(RS),,,,
"",,,,,,,Rupesh Sanjaykumar Jain(RS),,,,
"",,,,,,,Moumita Basak(RS),,,,
"",,,,,,P2,Sharyu Kesharwani(RS),,T  7 8,,
"",,,,,,,Samrat Mazumdar(RS),,,,
"",,,,,,,Moumita Basak(RS),,,,
"",,,,,,,Ila Milind Sarode(RS),,,,
1292,PHA F242,BIOLOGICAL CHEMISTRY,-,-,3,L1,RICHA SHRIVASTAVA,6159,M W  9,,13/12 FN
"",,Tutorial,,,,T1,Richa Shrivastava,6159,F  9,,
"",,Practical,,,,P1,Karanam Laxmi Swetha(RS),,T  10 11,,
"",,,,,,,Narisepalli Saibhargav(RS),,,,
"",,,,,,,Shreya Das(RS),,,,
"",,,,,,P2,Karanam Laxmi Swetha(RS),,T  10 11,,
"",,,,,,,Narisepalli Saibhargav(RS),,,,
"",,,,,,,Shobha Kumari(RS),,,,
1665,PHA F266,STUDY PROJECT,-,-,3,L1,HEMANT RAMANLAL JADHAV,,,,
1295,PHA F311,PHARMACOLOGY I,-,-,3,L1,RAJEEV TALIYAN,1232,M W  4,,27/12 FN
"",,Tutorial,,,,T1,Rajeev Taliyan,1232,F  4,,
"",,Practical,,,,P1,Violina Kakoty(RS),,Th  7 8,,
"",,,,,,,Sankrityayan Himanshu(RS),,,,
"",,,,,,,Ajinath Vishwanath Kale(RS),,,,
"",,,,,,,Shelke Vishwadeep Madhukar(RS),,,,
"",,,,,,P2,Violina Kakoty(RS),,Th  7 8,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,,Sarathlal K C(RS),,,,
"",,,,,,,Sankrityayan Himanshu(RS),,,,
"",,,,,,,Ajinath Vishwanath Kale(RS),,,,
1297,PHA F312,MEDICINAL CHEMISTRY I,-,-,3,L1,R MAHESH,1231,M W  5,,15/12 FN
"",,Tutorial,,,,T1,R Mahesh,1231,F  5,,
"",,Practical,,,,P1,Amritansh Bhanot(RS),,T  10 11,,
"",,,,,,,Shailesh Mani Tripathi(RS),,,,
"",,,,,,,Mukesh(RS),,,,
"",,,,,,P2,Amritansh Bhanot(RS),,T  10 11,,
"",,,,,,,Ala Chandu(RS),,,,
"",,,,,,,Mukesh(RS),,,,
1299,PHA F313,INSTRU METHODS OF ANAL,-,-,4,L1,S MURUGESAN,6164,T Th  9,,18/12 AN
"",,Tutorial,,,,T1,S Murugesan,6153,F  9,,
"",,Practical,,,,P1,Gangadari Giriprasad(RS),,T  7 8,,
"",,,,,,,Ansari Imran Kaimudin(RS),,,,
"",,,,,,,Banoth Karankumar(RS),,,,
"",,,,,,,Neha Dagar(RS),,,,
"",,,,,,,Mahipal Reddy Donthi(RS),,,,
"",,,,,,,Karnam Sriravali(RS),,,,
1300,PHA F314,PHARMA FORMUL & BIOPHARM,-,-,3,L1,ANIRUDDHA ROY,6103,M W  8,,24/12 FN
"",,Tutorial,,,,T1,Aniruddha Roy,1232,F  8,,
"",,Practical,,,,P1,Hinge Nikita Subhash(RS),,Th  1 2,,
"",,,,,,,Geetika(RS),,,,
"",,,,,,,Reena(RS),,,,
"",,,,,,P2,Rupesh Sanjaykumar Jain(RS),,Th  1 2,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,,Deepak Kumar Sahel(RS),,,,
"",,,,,,,Reena(RS),,,,
1682,PHA F366,LABORATORY PROJECT,-,-,3,L1,HEMANT RAMANLAL JADHAV,,,,
1750,PHA F367,LABORATORY PROJECT,-,-,3,L1,HEMANT RAMANLAL JADHAV,,,,
1699,PHA F376,DESIGN PROJECT,-,-,3,L1,HEMANT RAMANLAL JADHAV,,,,
1766,PHA F377,DESIGN PROJECT,-,-,3,L1,HEMANT RAMANLAL JADHAV,,,,
1303,PHA F413,PHARMA MANG & QUAL CONTR,-,-,3,L1,MURALI M PANDEY,6103,T Th  4  W  10,,17/12 FN
1305,PHA F415,PATHOPHYSIOLOGY,-,-,3,L1,RAJEEV TALIYAN,1231,M  10  T Th  3,,28/12 FN
1306,PHA F416,CHEM OF SYNTHETIC DRUGS,-,-,3,L1,SANDEEP SUNDRIYAL,2207,M W F  2,,20/12 FN
1724,PHA F491,SPECIAL PROJECT,-,-,3,L1,HEMANT RAMANLAL JADHAV,,,,
351,PHA G532,Q A & REGULATORY AFFAIRS,-,-,5,L1N,GAIKWAD ANIL BHANUDAS,,M W F  5,,21/12 AN
"",,Practical,,,,P1N,Maravajjala Kavya Sree(RS),,M  10 11,,
"",,,,,,,Salunkhe Shubham Arun(RS),,,,
"",,,,,,,Abhay Tharmatt(RS),,,,
2381,PHA G534,SEPARATION AND STRU ELUCI TECH,-,-,4,L1,ATISH PAUL,6153,M  10  T Th  3,,28/12 AN
2383,PHA G536,COSMETICS AND COSMECEUTICALS,-,-,5,L1,MURALI M PANDEY,,M W F  8,,24/12 AN
"",,Practical,,,,P1,Paramita Saha(RS),,T  7 8,,
"",,,,,,,Salunkhe Shubham Arun(RS),,,,
2385,PHA G538,IMMUNOPHARMACOLOGY,-,-,4,L1N,ANIRUDDHA ROY,,M W F  3,,24/12 AN
2387,PHA G540,"MODERN PHARMACEUT ANALYTECHNI",-,-,4,L1N,S MURUGESAN,,T Th  5  F  10,,28/12 AN
"",,Practical,,,,P1N,Paramita Saha(RS),,Th  1 2,,
"",,,,,,,Deepak Kumar Sahel(RS),,,,
"",,,,,,,Salunkhe Shubham Arun(RS),,,,
"",,,,,,,Shivanshu Bajaj(RS),,,,
"",,,,,,,Kommera Sai Pradyuth(RS),,,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,,Maravajjala Kavya Sree(RS),,,,
"",,,,,,,Mahipal Reddy Donthi(RS),,,,
"",,,,,,,Karnam Sriravali(RS),,,,
183,PHA G541,COMP AIDED DRUG DESIGN,-,-,5,L1,S MURUGESAN,6153,M W F  4,,27/12 AN
"",,Practical,,,,P1,Banoth Karankumar(RS),,Th  7 8,,
"",,,,,,,Amit Sharma(RS),,,,
"",,,,,,,Shikha Thakur(RS),,,,
653,PHA G542,ADVANCE PHYSICAL PHARMA,-,-,5,L1N,GAUTAM SINGHVI,,M W F  8,,24/12 AN
"",,Practical,,,,P1N,Choudhari Manisha Vinayak(RS),,T  7 8,,
"",,,,,,,Waghule Tejashree Vilas Archana(RS),,,,
"",,,,,,,Paramita Saha(RS),,,,
"",,,,,,,Gorantla Srividya(RS),,,,
55,PHA G543,CLINICAL RESEARCH,-,-,5,L1N,HEMANT RAMANLAL JADHAV,,M W F  4,,27/12 AN
2125,PHA G544,ADV PHARMACEUTICAL CHEM,-,-,5,L1N,HEMANT RAMANLAL JADHAV,,T Th  4  W  10,,22/12 AN
"",,Practical,,,,P1N,Amit Sharma(RS),,M  8 9,,
"",,,,,,,Auti Prashant Savleram(RS),,,,
2293,PHA G547,QUALI-DESIGN IN PHARM PROD DEV,-,-,5,L1,GAUTAM SINGHVI,6153,T Th  4  W  10,,17/12 AN
"",,Practical,,,,P1,Choudhari Manisha Vinayak(RS),6153,Th  9 10,,
"",,,,,,,Waghule Tejashree Vilas Archana(RS),,,,
"",,,,,,,Gorantla Srividya(RS),,,,
2388,PHA G548,CHEMISTRY OF NATURAL DRUGS,-,-,5,L1N,ATISH PAUL,,M W F  7,,23/12 AN
"",,Practical,,,,P1,Nisha Yadav(RS),,T  7 8,,
"",,,,,,,Auti Prashant Savleram(RS),,,,
747,PHA G612,PHARM KINET & CLINIC PHA,-,-,5,L1N,DEEPAK CHITKARA,,M W F  7,,23/12 AN
"",,Practical,,,,P1N,Ansari Imran Kaimudin(RS),,Th  3 4,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,,Geetika(RS),,,,
"",,,,,,,Jayant Singh Bhardwaj(RS),,,,
"",,,,,,,Deepak Kumar Sahel(RS),,,,
955,PHA G613,PHARMACEUTICAL BIOTECH,-,-,5,L1,MURALI M PANDEY,6102,M W F  2,,20/12 AN
"",,Practical,,,,P1,Arihant Kumar Singh(RS),,Th  1 2,,
"",,,,,,,Nisha Yadav(RS),,,,
"",,,,,,,Shrikant Sitaram Kirwale(RS),,,,
510,PHA G616,PHARMA ADMIN & MGMT,-,-,5,L1,ANUPAMA MITTAL,6155,M W F  3,,22/12 AN
145,PHA G617,ADV DRUG DELIVERY SYSTEM,-,-,5,L1,DEEPAK CHITKARA,6153,T Th  5  F  10,,18/12 AN
"",,Practical,,,,P1,Arihant Kumar Singh(RS),,T  9 10,,
"",,,,,,,Kommera Sai Pradyuth(RS),,,,
"",,,,,,,Abhay Tharmatt(RS),,,,
767,PHA G618,RETROSYNTHETIC ANALYSIS,-,-,5,L1,SANDEEP SUNDRIYAL,6105,M W F  8,,24/12 AN
2105,PHA G619,SCR METHOD & TECH IN PHA,-,-,5,L1N,RICHA SHRIVASTAVA,,M W F  2,,20/12 AN
"",,Practical,,,,P1N,Sarathlal K C(RS),,T  1 2,,
"",,,,,,,Shreya Das(RS),,,,
"",,,,,,,Shelke Vishwadeep Madhukar(RS),,,,
2389,PHA G623,PHARM APPL OF PLOYM AND BIOPOL,-,-,5,L1,ANIRUDDHA ROY,,T Th  4  W  10,,17/12 AN
2390,PHA G624,PRINCIPLES OF TOXICOLOGY,-,-,5,L1,RAJEEV TALIYAN,6159,M W F  8,,24/12 AN
2391,PHA G625,CELLULAR AND MOLECULAR PHARMAC,-,-,5,L1,GAIKWAD ANIL BHANUDAS,1202,T Th  5  F  10,,18/12 AN
2393,PHA G627,MEDICAL DEVICES AND TESTING,-,-,4,L1,R MAHESH,,M  10  T Th  3,,28/12 AN
2069,PHA G642,LABORATORY PROJECT,-,-,6,L1,HEMANT RAMANLAL JADHAV,,,,
1014,PHY F110,PHYSICS LABORATORY,-,-,1,P1B,Rakesh Choubisa,,T  4 5,,
"",,,,,,,Nikita Dhankhar(RS),,,,
"",,,,,,P2N,Neha(RS),,T  7 8,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,,Shrishti Sharma(RS),,,,
"",,,,,,P3N,Shubham Yadav(RS),,T  7 8,,
"",,,,,,,Gokul Venkatasubramanian(RS),,,,
"",,,,,,P4N,Amol Holkundkar,,T  7 8,,
"",,,,,,,Deepthi Godaba Venkata(RS),,,,
"",,,,,,P5N,Shaina Gandhi(RS),,T  7 8,,
"",,,,,,,Sushil(RS),,,,
"",,,,,,P6N,Debashis Bandyopadhyay,,T  7 8,,
"",,,,,,,Akash Gayakwad(RS),,,,
"",,,,,,P7N,JAYENDRA NATH BANDYOPADHYAY,,T  7 8,,
"",,,,,,,Shaina Gandhi(RS),,,,
"",,,,,,P8N,Aayushi Agrawal(RS),,T  7 8,,
"",,,,,,,Mahima Tyagi(RS),,,,
"",,,,,,P9N,Sri Aurobindo Panda(RS),,T  9 10,,
"",,,,,,,Amrit Kumar(RS),,,,
"",,,,,,P10N,Vaidya Rishikesh D,,T  9 10,,
"",,,,,,,Soham Chatterjee(RS),,,,
"",,,,,,P11N,Neha Mathur(RS),,T  9 10,,
"",,,,,,,Anju Panthi(RS),,,,
"",,,,,,P12N,Hatwar Nikhil Duryodhan(RS),,T  9 10,,
"",,,,,,,Chandrachud Bijay Vaswar Dash(RS),,,,
"",,,,,,P13N,Rambabu Rajpoot(RS),,T  9 10,,
"",,,,,,,Khushboo Kunwar Rao(RS),,,,
"",,,,,,P14N,Shivaraja S. J.(RS),,T  9 10,,
"",,,,,,,Mishra Shweta Ravindra(RS),,,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,P15N,Akansha Thakur(RS),,T  9 10,,
"",,,,,,,Aruna Gupta(RS),,,,
"",,,,,,P16N,Amol Holkundkar,,Th  9 10,,
"",,,,,,,Srinidhi. S(RS),,,,
"",,,,,,P17N,Vaidya Rishikesh D,,Th  9 10,,
"",,,,,,,Anju Panthi(RS),,,,
"",,,,,,P18N,Anshuman Dalvi,,Th  9 10,,
"",,,,,,,Neha(RS),,,,
"",,,,,,P19N,Debashis Bandyopadhyay,,Th  9 10,,
"",,,,,,,Nivash.r(RS),,,,
"",,,,,,P20N,Debi Datt Pant,,Th  9 10,,
"",,,,,,,Mudit Sahai(RS),,,,
"",,,,,,P21N,Navin Singh,,Th  9 10,,
"",,,,,,,Nehal Mathur(RS),,,,
"",,,,,,P22N,Ashutosh Joshi(RS),,Th  9 10,,
"",,,,,,,Akash Gayakwad(RS),,,,
"",,,,,,P23N,Chandrachud Bijay Vaswar Dash(RS),,Th  9 10,,
"",,,,,,,Aruna Gupta(RS),,,,
1015,PHY F111,MECH OSCILLATIONS & WAVE,-,-,3,L1B,PARAMITA DUTTA,6102,M W F  11,,11/12 AN
"",,,,,,L2N,Vaidya Rishikesh D,,M W F  2,,19/01 AN
"",,,,,,,Kaushar Vaidya,,,,
"",,,,,,L3N,Niladri Sarkar,,M W F  9,,19/01 AN
"",,,,,,,Debashis Bandyopadhyay,,,,
"",,Tutorial,,,,T1B,Paramita Dutta,6159,T  9,,
"",,,,,,T2N,Amol Holkundkar,,F  4,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,T3N,V Manjuladevi,,F  4,,
"",,,,,,T4N,Kaushar Vaidya,,F  4,,
"",,,,,,T5N,Srijata Dey,,M  4,,
"",,,,,,T6N,Amol Holkundkar,,M  4,,
"",,,,,,T7N,Debashis Bandyopadhyay,,M  4,,
"",,,,,,T8N,Paramita Dutta,,Th  7,,
"",,,,,,T9N,Vaidya Rishikesh D,,Th  7,,
"",,,,,,T10N,Biswanath Layek,,Th  7,,
"",,,,,,T11N,Sandipan Dutta,,W  4,,
"",,,,,,T12N,Debashis Bandyopadhyay,,W  4,,
"",,,,,,T13N,Subhashis Gangopadhyay,,W  4,,
1859,PHY F112,GENERAL PHYSICS,-,-,3,L1N,SANDIPAN DUTTA,,M W F  8,,27/01 AN
"",,Tutorial,,,,T1N,Sandipan Dutta,,M  1,,
1126,PHY F211,CLASSICAL MECHANICS,-,-,4,L1,RAKESH CHOUBISA,6156,M  10  T Th  3,,28/12 FN
"",,Tutorial,,,,T1,Rakesh Choubisa,6156,W  1,,
1127,PHY F212,ELECTROMAGNETIC THEO I,-,-,3,L1,V MANJULADEVI,6156,T Th  4  W  10,,17/12 FN
"",,,,,,L2,Anshuman Dalvi,6155,T Th  4  W  10,,17/12 FN
"",,Tutorial,,,,T1,V Manjuladevi,6156,F  1,,
"",,,,,,T2,Anshuman Dalvi,1227,F  1,,
1128,PHY F213,OPTICS,-,-,3,L1,DEBI DATT PANT,6156,M W F  9,,13/12 FN
"",,Tutorial,,,,T1,Debi Datt Pant,6156,M  1,,
1129,PHY F214,ELEC MAGNET & OPTICS LAB,-,-,2,P1,KAUSHAR VAIDYA,,T Th  7 8,,
"",,,,,,,Srijata Dey,,,,
"",,,,,,P2,Subhashis Gangopadhyay,,T Th  7 8,,
"",,,,,,,Raj Kumar Gupta,,,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
1666,PHY F266,STUDY PROJECT,-,-,3,L1,RAKESH CHOUBISA,,,,
1486,PHY F311,QUANTUM MECHANICS II,-,-,3,L1,TAPOMOY GUHA SARKAR,6156,T Th  5  F  10,,18/12 FN
"",,Tutorial,,,,T1,Tapomoy Guha Sarkar,6156,T  8,,
1487,PHY F312,STATISTICAL MECHANICS,-,-,3,L1,NAVIN SINGH,6156,M W F  4,,27/12 FN
"",,Tutorial,,,,T1,Navin Singh,6156,Th  2,,
1488,PHY F313,COMPUTATIONAL PHYSICS,-,-,3,L1,RASHMI RANJAN MISHRA,6156,M W F  5,,15/12 FN
"",,Tutorial,,,,T1,Rashmi Ranjan Mishra,6156,Th  9,,
1494,PHY F315,THEORY OF RELATIVITY,-,-,3,L1,TAPOMOY GUHA SARKAR,1227,M W F  7,,23/12 FN
1683,PHY F366,LABORATORY PROJECT,-,-,3,L1,RAKESH CHOUBISA,,,,
1751,PHY F367,LABORATORY PROJECT,-,-,3,L1,RAKESH CHOUBISA,,,,
1700,PHY F376,DESIGN PROJECT,-,-,3,L1,RAKESH CHOUBISA,,,,
1767,PHY F377,DESIGN PROJECT,-,-,3,L1,RAKESH CHOUBISA,,,,
2136,PHY F379,THIN FILM TECHNOLOGY,-,-,3,L1,RAJ KUMAR GUPTA,1232,M W F  2,,20/12 FN
1496,PHY F413,PARTICLE PHYSICS,-,-,4,L1,MADHUKAR MISHRA,6103,M W F  3,,22/12 FN
1498,PHY F415,GEN THEO OF REL & COSMO,-,-,4,L1,RASHMI RANJAN MISHRA,6107,T Th  4  W  10,,17/12 FN
1500,PHY F417,EXPT METHODS OF PHYSICS,-,-,4,L1,SRIJATA DEY,1205,M  10  T Th  3,,28/12 FN
1502,PHY F419,ADV SOLID STATE PHYSICS,-,-,4,L1,JAYENDRA NATH BANDYOPADHYAY,6103,M W F  9,,13/12 FN
1725,PHY F491,SPECIAL PROJECT,-,-,3,L1,RAKESH CHOUBISA,,,,
2297,SAN G511,SANITATION TECHNOLOGY,-,-,5,L1N,AJIT PRATAP SINGH,,T Th  5  F  10,,20/12 AN
2298,SAN G512,SANITATION AND PUBLIC HEALTH,-,-,5,L1N,TO BE ANNOUNCED BY CIVIL DEPT,,M  10  T Th  3,,28/12 AN
2299,SAN G513,SAN GVRNNCE BHAVR CHG&ADVCY,-,-,5,L1N,NISHANT ROY,,M W F  9,,24/12 AN
632,SS G514,OBJ ORI ANALYS & DESIGN,-,-,4,L1N,YASHVARDHAN SHARMA,,T Th  4  W  10,,28/12 AN
2109,SS G527,CLOUD COMPUTING,-,-,5,L1,HARIBABU K,6160,T  9  T Th  1,,14/12 AN
485,SS G552,SOFTWARE TESTING METHODS,-,-,4,L1,MUKESH KUMAR ROHIL,1203,T Th  5  F  10,,18/12 AN
430,SS G562,SOFTWARE ENGG & MANAGEMT,-,-,5,L1N,TANMAY MAHAPATRA,,M W F  4,,27/12 AN
